20.24,19.875
20.25,19.937
20.26,19.937
20.27,19.875
20.28,19.875
20.29,19.812
20.30,19.875
20.31,19.875
20.32,19.875
20.33,19.875
20.34,19.812
20.35,19.812
20.37,19.875
20.38,19.812
20.39,19.812
20.40,19.812
20.41,19.812
20.42,19.812
20.43,19.75
20.44,19.75
20.45,19.812
20.46,19.75
20.47,19.75
20.48,19.75
20.49,19.812
20.50,19.75
20.51,19.75
20.52,19.75
